index,city,date,tempType,temp
1,ITE00100554,18000101,TMAX,-75
2,ITE00100554,18000101,TMIN,-148
3,GM000010962,18000101,PRCP,0
4,EZE00100082,18000101,TMAX,-86
5,EZE00100082,18000101,TMIN,-135
6,ITE00100554,18000102,TMAX,-60
7,ITE00100554,18000102,TMIN,-125
8,GM000010962,18000102,PRCP,0
9,EZE00100082,18000102,TMAX,-130
10,EZE00100082,18000102,TMIN,-130
11,ITE00100554,18000103,TMAX,-23
12,ITE00100554,18000103,TMIN,-46
13,GM000010962,18000103,PRCP,4
14,EZE00100082,18000103,TMAX,-10
15,EZE00100082,18000103,TMIN,-73
16,ITE00100554,18000104,TMAX,0
17,ITE00100554,18000104,TMIN,-13
18,GM000010962,18000104,PRCP,0
19,EZE00100082,18000104,TMAX,-55
20,EZE00100082,18000104,TMIN,-74
21,ITE00100554,18000105,TMAX,10
22,ITE00100554,18000105,TMIN,-6
23,GM000010962,18000105,PRCP,0
24,EZE00100082,18000105,TMAX,-40
25,EZE00100082,18000105,TMIN,-58
26,ITE00100554,18000106,TMAX,13
27,ITE00100554,18000106,TMIN,13
28,GM000010962,18000106,PRCP,0
29,EZE00100082,18000106,TMAX,-39
30,EZE00100082,18000106,TMIN,-57
31,ITE00100554,18000107,TMAX,31
32,ITE00100554,18000107,TMIN,10
33,GM000010962,18000107,PRCP,0
34,EZE00100082,18000107,TMAX,-30
35,EZE00100082,18000107,TMIN,-50
36,ITE00100554,18000108,TMAX,29
37,ITE00100554,18000108,TMIN,14
38,GM000010962,18000108,PRCP,0
39,EZE00100082,18000108,TMAX,-1
40,EZE00100082,18000108,TMIN,-31
41,ITE00100554,18000109,TMAX,35
42,ITE00100554,18000109,TMIN,23
43,GM000010962,18000109,PRCP,0
44,EZE00100082,18000109,TMAX,5
45,EZE00100082,18000109,TMIN,-46
46,ITE00100554,18000110,TMAX,46
47,ITE00100554,18000110,TMIN,31
48,GM000010962,18000110,PRCP,0
49,EZE00100082,18000110,TMAX,-46
50,EZE00100082,18000110,TMIN,-75
51,ITE00100554,18000111,TMAX,66
52,ITE00100554,18000111,TMIN,41
53,GM000010962,18000111,PRCP,31
54,EZE00100082,18000111,TMAX,1
55,EZE00100082,18000111,TMIN,-62
56,ITE00100554,18000112,TMAX,41
57,ITE00100554,18000112,TMIN,29
58,GM000010962,18000112,PRCP,0
59,EZE00100082,18000112,TMAX,-33
60,EZE00100082,18000112,TMIN,-60
61,ITE00100554,18000113,TMAX,23
62,ITE00100554,18000113,TMIN,13
63,GM000010962,18000113,PRCP,3
64,EZE00100082,18000113,TMAX,-20
65,EZE00100082,18000113,TMIN,-60
66,ITE00100554,18000114,TMAX,41
67,ITE00100554,18000114,TMIN,23
68,GM000010962,18000114,PRCP,0
69,EZE00100082,18000114,TMAX,0
70,EZE00100082,18000114,TMIN,-35
71,ITE00100554,18000115,TMAX,54
72,ITE00100554,18000115,TMIN,41
73,GM000010962,18000115,PRCP,0
74,EZE00100082,18000115,TMAX,10
75,EZE00100082,18000115,TMIN,-23
76,ITE00100554,18000116,TMAX,56
77,ITE00100554,18000116,TMIN,41
78,GM000010962,18000116,PRCP,0
79,EZE00100082,18000116,TMAX,-11
80,EZE00100082,18000116,TMIN,-37
81,ITE00100554,18000117,TMAX,84
82,ITE00100554,18000117,TMIN,48
83,GM000010962,18000117,PRCP,0
84,EZE00100082,18000117,TMAX,14
85,EZE00100082,18000117,TMIN,-35
86,ITE00100554,18000118,TMAX,59
87,ITE00100554,18000118,TMIN,46
88,GM000010962,18000118,PRCP,2
89,EZE00100082,18000118,TMAX,47
90,EZE00100082,18000118,TMIN,9
91,ITE00100554,18000119,TMAX,59
92,ITE00100554,18000119,TMIN,50
93,GM000010962,18000119,PRCP,0
94,EZE00100082,18000119,TMAX,66
95,EZE00100082,18000119,TMIN,34
96,ITE00100554,18000120,TMAX,60
97,ITE00100554,18000120,TMIN,25
98,GM000010962,18000120,PRCP,4
99,EZE00100082,18000120,TMAX,58
100,EZE00100082,18000120,TMIN,17
101,ITE00100554,18000121,TMAX,80
102,ITE00100554,18000121,TMIN,30
103,GM000010962,18000121,PRCP,6
104,EZE00100082,18000121,TMAX,31
105,EZE00100082,18000121,TMIN,8
106,ITE00100554,18000122,TMAX,81
107,ITE00100554,18000122,TMIN,74
108,GM000010962,18000122,PRCP,68
109,EZE00100082,18000122,TMAX,8
110,EZE00100082,18000122,TMIN,-16
111,ITE00100554,18000123,TMAX,85
112,ITE00100554,18000123,TMIN,75
113,GM000010962,18000123,PRCP,18
114,EZE00100082,18000123,TMAX,18
115,EZE00100082,18000123,TMIN,-16
116,ITE00100554,18000124,TMAX,85
117,ITE00100554,18000124,TMIN,75
118,GM000010962,18000124,PRCP,0
119,EZE00100082,18000124,TMAX,31
120,EZE00100082,18000124,TMIN,-3
121,ITE00100554,18000125,TMAX,98
122,ITE00100554,18000125,TMIN,75
123,GM000010962,18000125,PRCP,0
124,EZE00100082,18000125,TMAX,35
125,EZE00100082,18000125,TMIN,2
126,ITE00100554,18000126,TMAX,75
127,ITE00100554,18000126,TMIN,34
128,GM000010962,18000126,PRCP,0
129,EZE00100082,18000126,TMAX,44
130,EZE00100082,18000126,TMIN,16
131,ITE00100554,18000127,TMAX,73
132,ITE00100554,18000127,TMIN,29
133,GM000010962,18000127,PRCP,0
134,EZE00100082,18000127,TMAX,57
135,EZE00100082,18000127,TMIN,15
136,ITE00100554,18000128,TMAX,79
137,ITE00100554,18000128,TMIN,54
138,GM000010962,18000128,PRCP,4
139,EZE00100082,18000128,TMAX,69
140,EZE00100082,18000128,TMIN,33
141,ITE00100554,18000129,TMAX,73
142,ITE00100554,18000129,TMIN,50
143,GM000010962,18000129,PRCP,0
144,EZE00100082,18000129,TMAX,67
145,EZE00100082,18000129,TMIN,19
146,ITE00100554,18000130,TMAX,66
147,ITE00100554,18000130,TMIN,50
148,GM000010962,18000130,PRCP,0
149,EZE00100082,18000130,TMAX,29
150,EZE00100082,18000130,TMIN,3
151,ITE00100554,18000131,TMAX,85
152,ITE00100554,18000131,TMIN,50
153,GM000010962,18000131,PRCP,0
154,EZE00100082,18000131,TMAX,62
155,EZE00100082,18000131,TMIN,23
156,ITE00100554,18000201,TMAX,91
157,ITE00100554,18000201,TMIN,63
158,GM000010962,18000201,PRCP,13
159,EZE00100082,18000201,TMAX,48
160,EZE00100082,18000201,TMIN,17
161,ITE00100554,18000202,TMAX,66
162,ITE00100554,18000202,TMIN,54
163,GM000010962,18000202,PRCP,16
164,EZE00100082,18000202,TMAX,67
165,EZE00100082,18000202,TMIN,19
166,ITE00100554,18000203,TMAX,56
167,ITE00100554,18000203,TMIN,54
168,GM000010962,18000203,PRCP,0
169,EZE00100082,18000203,TMAX,53
170,EZE00100082,18000203,TMIN,2
171,ITE00100554,18000204,TMAX,104
172,ITE00100554,18000204,TMIN,59
173,GM000010962,18000204,PRCP,0
174,EZE00100082,18000204,TMAX,66
175,EZE00100082,18000204,TMIN,39
176,ITE00100554,18000205,TMAX,79
177,ITE00100554,18000205,TMIN,46
178,GM000010962,18000205,PRCP,0
179,EZE00100082,18000205,TMAX,59
180,EZE00100082,18000205,TMIN,22
181,ITE00100554,18000206,TMAX,75
182,ITE00100554,18000206,TMIN,41
183,GM000010962,18000206,PRCP,0
184,EZE00100082,18000206,TMAX,24
185,EZE00100082,18000206,TMIN,-3
186,ITE00100554,18000207,TMAX,73
187,ITE00100554,18000207,TMIN,35
188,GM000010962,18000207,PRCP,6
189,EZE00100082,18000207,TMAX,4
190,EZE00100082,18000207,TMIN,-22
191,ITE00100554,18000208,TMAX,50
192,ITE00100554,18000208,TMIN,25
193,GM000010962,18000208,PRCP,0
194,EZE00100082,18000208,TMAX,-20
195,EZE00100082,18000208,TMIN,-39
196,ITE00100554,18000209,TMAX,35
197,ITE00100554,18000209,TMIN,0
198,GM000010962,18000209,PRCP,0
199,EZE00100082,18000209,TMAX,-17
200,EZE00100082,18000209,TMIN,-36
201,ITE00100554,18000210,TMAX,38
202,ITE00100554,18000210,TMIN,16
203,GM000010962,18000210,PRCP,0
204,EZE00100082,18000210,TMAX,-25
205,EZE00100082,18000210,TMIN,-69
206,ITE00100554,18000211,TMAX,21
207,ITE00100554,18000211,TMIN,9
208,GM000010962,18000211,PRCP,0
209,EZE00100082,18000211,TMAX,-34
210,EZE00100082,18000211,TMIN,-102
211,ITE00100554,18000212,TMAX,13
212,ITE00100554,18000212,TMIN,3
213,GM000010962,18000212,PRCP,0
214,EZE00100082,18000212,TMAX,-22
215,EZE00100082,18000212,TMIN,-78
216,ITE00100554,18000213,TMAX,13
217,ITE00100554,18000213,TMIN,0
218,GM000010962,18000213,PRCP,0
219,EZE00100082,18000213,TMAX,1
220,EZE00100082,18000213,TMIN,-42
221,ITE00100554,18000214,TMAX,13
222,ITE00100554,18000214,TMIN,0
223,GM000010962,18000214,PRCP,0
224,EZE00100082,18000214,TMAX,5
225,EZE00100082,18000214,TMIN,-35
226,ITE00100554,18000215,TMAX,21
227,ITE00100554,18000215,TMIN,13
228,GM000010962,18000215,PRCP,0
229,EZE00100082,18000215,TMAX,18
230,EZE00100082,18000215,TMIN,0
231,ITE00100554,18000216,TMAX,75
232,ITE00100554,18000216,TMIN,13
233,GM000010962,18000216,PRCP,7
234,EZE00100082,18000216,TMAX,24
235,EZE00100082,18000216,TMIN,-6
236,ITE00100554,18000217,TMAX,71
237,ITE00100554,18000217,TMIN,23
238,GM000010962,18000217,PRCP,0
239,EZE00100082,18000217,TMAX,20
240,EZE00100082,18000217,TMIN,-13
241,ITE00100554,18000218,TMAX,48
242,ITE00100554,18000218,TMIN,21
243,GM000010962,18000218,PRCP,0
244,EZE00100082,18000218,TMAX,0
245,EZE00100082,18000218,TMIN,-52
246,ITE00100554,18000219,TMAX,50
247,ITE00100554,18000219,TMIN,38
248,GM000010962,18000219,PRCP,0
249,EZE00100082,18000219,TMAX,-6
250,EZE00100082,18000219,TMIN,-50
251,ITE00100554,18000220,TMAX,66
252,ITE00100554,18000220,TMIN,38
253,GM000010962,18000220,PRCP,0
254,EZE00100082,18000220,TMAX,-34
255,EZE00100082,18000220,TMIN,-72
256,ITE00100554,18000221,TMAX,66
257,ITE00100554,18000221,TMIN,25
258,GM000010962,18000221,PRCP,0
259,EZE00100082,18000221,TMAX,-16
260,EZE00100082,18000221,TMIN,-60
261,ITE00100554,18000222,TMAX,63
262,ITE00100554,18000222,TMIN,48
263,GM000010962,18000222,PRCP,0
264,EZE00100082,18000222,TMAX,33
265,EZE00100082,18000222,TMIN,-42
266,ITE00100554,18000223,TMAX,81
267,ITE00100554,18000223,TMIN,54
268,GM000010962,18000223,PRCP,0
269,EZE00100082,18000223,TMAX,40
270,EZE00100082,18000223,TMIN,17
271,ITE00100554,18000224,TMAX,104
272,ITE00100554,18000224,TMIN,73
273,GM000010962,18000224,PRCP,0
274,EZE00100082,18000224,TMAX,56
275,EZE00100082,18000224,TMIN,14
276,ITE00100554,18000225,TMAX,116
277,ITE00100554,18000225,TMIN,60
278,GM000010962,18000225,PRCP,0
279,EZE00100082,18000225,TMAX,20
280,EZE00100082,18000225,TMIN,4
281,ITE00100554,18000226,TMAX,129
282,ITE00100554,18000226,TMIN,88
283,GM000010962,18000226,PRCP,0
284,EZE00100082,18000226,TMAX,15
285,EZE00100082,18000226,TMIN,-57
286,ITE00100554,18000227,TMAX,100
287,ITE00100554,18000227,TMIN,88
288,GM000010962,18000227,PRCP,6
289,EZE00100082,18000227,TMAX,-39
290,EZE00100082,18000227,TMIN,-74
291,ITE00100554,18000228,TMAX,75
292,ITE00100554,18000228,TMIN,63
293,GM000010962,18000228,PRCP,0
294,EZE00100082,18000228,TMAX,25
295,EZE00100082,18000228,TMIN,-43
296,ITE00100554,18000301,TMAX,100
297,ITE00100554,18000301,TMIN,66
298,GM000010962,18000301,PRCP,42
299,EZE00100082,18000301,TMAX,-21
300,EZE00100082,18000301,TMIN,-37
301,ITE00100554,18000302,TMAX,79
302,ITE00100554,18000302,TMIN,60
303,GM000010962,18000302,PRCP,16
304,EZE00100082,18000302,TMAX,4
305,EZE00100082,18000302,TMIN,-40
306,ITE00100554,18000303,TMAX,54
307,ITE00100554,18000303,TMIN,46
308,GM000010962,18000303,PRCP,6
309,EZE00100082,18000303,TMAX,10
310,EZE00100082,18000303,TMIN,-30
311,ITE00100554,18000304,TMAX,84
312,ITE00100554,18000304,TMIN,29
313,GM000010962,18000304,PRCP,0
314,EZE00100082,18000304,TMAX,32
315,EZE00100082,18000304,TMIN,-23
316,ITE00100554,18000305,TMAX,79
317,ITE00100554,18000305,TMIN,21
318,GM000010962,18000305,PRCP,4
319,EZE00100082,18000305,TMAX,-14
320,EZE00100082,18000305,TMIN,-47
321,ITE00100554,18000306,TMAX,60
322,ITE00100554,18000306,TMIN,29
323,GM000010962,18000306,PRCP,0
324,EZE00100082,18000306,TMAX,-34
325,EZE00100082,18000306,TMIN,-70
326,ITE00100554,18000307,TMAX,34
327,ITE00100554,18000307,TMIN,16
328,GM000010962,18000307,PRCP,0
329,EZE00100082,18000307,TMAX,-42
330,EZE00100082,18000307,TMIN,-89
331,ITE00100554,18000308,TMAX,38
332,ITE00100554,18000308,TMIN,0
333,GM000010962,18000308,PRCP,0
334,EZE00100082,18000308,TMAX,-49
335,EZE00100082,18000308,TMIN,-130
336,ITE00100554,18000309,TMAX,79
337,ITE00100554,18000309,TMIN,16
338,GM000010962,18000309,PRCP,30
339,EZE00100082,18000309,TMAX,-63
340,EZE00100082,18000309,TMIN,-93
341,ITE00100554,18000310,TMAX,75
342,ITE00100554,18000310,TMIN,25
343,GM000010962,18000310,PRCP,0
344,EZE00100082,18000310,TMAX,-34
345,EZE00100082,18000310,TMIN,-110
346,ITE00100554,18000311,TMAX,79
347,ITE00100554,18000311,TMIN,29
348,GM000010962,18000311,PRCP,0
349,EZE00100082,18000311,TMAX,-33
350,EZE00100082,18000311,TMIN,-107
351,ITE00100554,18000312,TMAX,69
352,ITE00100554,18000312,TMIN,41
353,GM000010962,18000312,PRCP,7
354,EZE00100082,18000312,TMAX,-22
355,EZE00100082,18000312,TMIN,-87
356,ITE00100554,18000313,TMAX,75
357,ITE00100554,18000313,TMIN,44
358,GM000010962,18000313,PRCP,0
359,EZE00100082,18000313,TMAX,-24
360,EZE00100082,18000313,TMIN,-110
361,ITE00100554,18000314,TMAX,100
362,ITE00100554,18000314,TMIN,25
363,GM000010962,18000314,PRCP,0
364,EZE00100082,18000314,TMAX,11
365,EZE00100082,18000314,TMIN,-61
366,ITE00100554,18000315,TMAX,109
367,ITE00100554,18000315,TMIN,50
368,GM000010962,18000315,PRCP,0
369,EZE00100082,18000315,TMAX,-1
370,EZE00100082,18000315,TMIN,-52
371,ITE00100554,18000316,TMAX,113
372,ITE00100554,18000316,TMIN,35
373,GM000010962,18000316,PRCP,0
374,EZE00100082,18000316,TMAX,10
375,EZE00100082,18000316,TMIN,-67
376,ITE00100554,18000317,TMAX,109
377,ITE00100554,18000317,TMIN,54
378,GM000010962,18000317,PRCP,0
379,EZE00100082,18000317,TMAX,30
380,EZE00100082,18000317,TMIN,-52
381,ITE00100554,18000318,TMAX,91
382,ITE00100554,18000318,TMIN,56
383,GM000010962,18000318,PRCP,4
384,EZE00100082,18000318,TMAX,26
385,EZE00100082,18000318,TMIN,-35
386,ITE00100554,18000319,TMAX,125
387,ITE00100554,18000319,TMIN,60
388,GM000010962,18000319,PRCP,17
389,EZE00100082,18000319,TMAX,36
390,EZE00100082,18000319,TMIN,-19
391,ITE00100554,18000320,TMAX,116
392,ITE00100554,18000320,TMIN,73
393,GM000010962,18000320,PRCP,20
394,EZE00100082,18000320,TMAX,13
395,EZE00100082,18000320,TMIN,-38
396,ITE00100554,18000321,TMAX,109
397,ITE00100554,18000321,TMIN,50
398,GM000010962,18000321,PRCP,6
399,EZE00100082,18000321,TMAX,15
400,EZE00100082,18000321,TMIN,-48
401,ITE00100554,18000322,TMAX,71
402,ITE00100554,18000322,TMIN,48
403,GM000010962,18000322,PRCP,25
404,EZE00100082,18000322,TMAX,14
405,EZE00100082,18000322,TMIN,-57
406,ITE00100554,18000323,TMAX,75
407,ITE00100554,18000323,TMIN,19
408,GM000010962,18000323,PRCP,4
409,EZE00100082,18000323,TMAX,4
410,EZE00100082,18000323,TMIN,-78
411,ITE00100554,18000324,TMAX,81
412,ITE00100554,18000324,TMIN,10
413,GM000010962,18000324,PRCP,0
414,EZE00100082,18000324,TMAX,33
415,EZE00100082,18000324,TMIN,-24
416,ITE00100554,18000325,TMAX,85
417,ITE00100554,18000325,TMIN,25
418,GM000010962,18000325,PRCP,0
419,EZE00100082,18000325,TMAX,68
420,EZE00100082,18000325,TMIN,8
421,ITE00100554,18000326,TMAX,110
422,ITE00100554,18000326,TMIN,31
423,GM000010962,18000326,PRCP,0
424,EZE00100082,18000326,TMAX,71
425,EZE00100082,18000326,TMIN,9
426,ITE00100554,18000327,TMAX,113
427,ITE00100554,18000327,TMIN,48
428,GM000010962,18000327,PRCP,0
429,EZE00100082,18000327,TMAX,84
430,EZE00100082,18000327,TMIN,-5
431,ITE00100554,18000328,TMAX,125
432,ITE00100554,18000328,TMIN,54
433,GM000010962,18000328,PRCP,0
434,EZE00100082,18000328,TMAX,86
435,EZE00100082,18000328,TMIN,-23
436,ITE00100554,18000329,TMAX,110
437,ITE00100554,18000329,TMIN,85
438,GM000010962,18000329,PRCP,0
439,EZE00100082,18000329,TMAX,82
440,EZE00100082,18000329,TMIN,4
441,ITE00100554,18000330,TMAX,141
442,ITE00100554,18000330,TMIN,85
443,GM000010962,18000330,PRCP,0
444,EZE00100082,18000330,TMAX,91
445,EZE00100082,18000330,TMIN,10
446,ITE00100554,18000331,TMAX,138
447,ITE00100554,18000331,TMIN,75
448,GM000010962,18000331,PRCP,0
449,EZE00100082,18000331,TMAX,123
450,EZE00100082,18000331,TMIN,11
451,ITE00100554,18000401,TMAX,109
452,ITE00100554,18000401,TMIN,100
453,GM000010962,18000401,PRCP,0
454,EZE00100082,18000401,TMAX,98
455,EZE00100082,18000401,TMIN,50
456,ITE00100554,18000402,TMAX,104
457,ITE00100554,18000402,TMIN,98
458,GM000010962,18000402,PRCP,9
459,EZE00100082,18000402,TMAX,128
460,EZE00100082,18000402,TMIN,59
461,ITE00100554,18000403,TMAX,128
462,ITE00100554,18000403,TMIN,75
463,GM000010962,18000403,PRCP,0
464,EZE00100082,18000403,TMAX,116
465,EZE00100082,18000403,TMIN,61
466,ITE00100554,18000404,TMAX,153
467,ITE00100554,18000404,TMIN,75
468,GM000010962,18000404,PRCP,0
469,EZE00100082,18000404,TMAX,157
470,EZE00100082,18000404,TMIN,69
471,ITE00100554,18000405,TMAX,166
472,ITE00100554,18000405,TMIN,84
473,GM000010962,18000405,PRCP,0
474,EZE00100082,18000405,TMAX,134
475,EZE00100082,18000405,TMIN,65
476,ITE00100554,18000406,TMAX,178
477,ITE00100554,18000406,TMIN,96
478,GM000010962,18000406,PRCP,0
479,EZE00100082,18000406,TMAX,168
480,EZE00100082,18000406,TMIN,95
481,ITE00100554,18000407,TMAX,198
482,ITE00100554,18000407,TMIN,99
483,GM000010962,18000407,PRCP,0
484,EZE00100082,18000407,TMAX,160
485,EZE00100082,18000407,TMIN,74
486,ITE00100554,18000408,TMAX,200
487,ITE00100554,18000408,TMIN,109
488,GM000010962,18000408,PRCP,0
489,EZE00100082,18000408,TMAX,203
490,EZE00100082,18000408,TMIN,75
491,ITE00100554,18000409,TMAX,200
492,ITE00100554,18000409,TMIN,148
493,GM000010962,18000409,PRCP,0
494,EZE00100082,18000409,TMAX,193
495,EZE00100082,18000409,TMIN,105
496,ITE00100554,18000410,TMAX,200
497,ITE00100554,18000410,TMIN,129
498,GM000010962,18000410,PRCP,0
499,EZE00100082,18000410,TMAX,212
500,EZE00100082,18000410,TMIN,125
501,ITE00100554,18000411,TMAX,200
502,ITE00100554,18000411,TMIN,141
503,GM000010962,18000411,PRCP,0
504,EZE00100082,18000411,TMAX,171
505,EZE00100082,18000411,TMIN,95
506,ITE00100554,18000412,TMAX,200
507,ITE00100554,18000412,TMIN,116
508,GM000010962,18000412,PRCP,10
509,EZE00100082,18000412,TMAX,170
510,EZE00100082,18000412,TMIN,55
511,ITE00100554,18000413,TMAX,181
512,ITE00100554,18000413,TMIN,129
513,GM000010962,18000413,PRCP,40
514,EZE00100082,18000413,TMAX,185
515,EZE00100082,18000413,TMIN,99
516,ITE00100554,18000414,TMAX,188
517,ITE00100554,18000414,TMIN,91
518,GM000010962,18000414,PRCP,2
519,EZE00100082,18000414,TMAX,145
520,EZE00100082,18000414,TMIN,87
521,ITE00100554,18000415,TMAX,206
522,ITE00100554,18000415,TMIN,116
523,GM000010962,18000415,PRCP,0
524,EZE00100082,18000415,TMAX,194
525,EZE00100082,18000415,TMIN,109
526,ITE00100554,18000416,TMAX,216
527,ITE00100554,18000416,TMIN,129
528,GM000010962,18000416,PRCP,0
529,EZE00100082,18000416,TMAX,203
530,EZE00100082,18000416,TMIN,102
531,ITE00100554,18000417,TMAX,213
532,ITE00100554,18000417,TMIN,129
533,GM000010962,18000417,PRCP,0
534,EZE00100082,18000417,TMAX,248
535,EZE00100082,18000417,TMIN,110
536,ITE00100554,18000418,TMAX,216
537,ITE00100554,18000418,TMIN,134
538,GM000010962,18000418,PRCP,0
539,EZE00100082,18000418,TMAX,246
540,EZE00100082,18000418,TMIN,130
541,ITE00100554,18000419,TMAX,191
542,ITE00100554,18000419,TMIN,138
543,GM000010962,18000419,PRCP,5
544,EZE00100082,18000419,TMAX,208
545,EZE00100082,18000419,TMIN,146
546,ITE00100554,18000420,TMAX,231
547,ITE00100554,18000420,TMIN,150
548,GM000010962,18000420,PRCP,34
549,EZE00100082,18000420,TMAX,212
550,EZE00100082,18000420,TMIN,125
551,ITE00100554,18000421,TMAX,235
552,ITE00100554,18000421,TMIN,154
553,GM000010962,18000421,PRCP,2
554,EZE00100082,18000421,TMAX,228
555,EZE00100082,18000421,TMIN,153
556,ITE00100554,18000422,TMAX,216
557,ITE00100554,18000422,TMIN,166
558,GM000010962,18000422,PRCP,0
559,EZE00100082,18000422,TMAX,277
560,EZE00100082,18000422,TMIN,157
561,ITE00100554,18000423,TMAX,191
562,ITE00100554,18000423,TMIN,166
563,GM000010962,18000423,PRCP,0
564,EZE00100082,18000423,TMAX,250
565,EZE00100082,18000423,TMIN,185
566,ITE00100554,18000424,TMAX,204
567,ITE00100554,18000424,TMIN,146
568,GM000010962,18000424,PRCP,0
569,EZE00100082,18000424,TMAX,238
570,EZE00100082,18000424,TMIN,177
571,ITE00100554,18000425,TMAX,163
572,ITE00100554,18000425,TMIN,150
573,GM000010962,18000425,PRCP,0
574,EZE00100082,18000425,TMAX,230
575,EZE00100082,18000425,TMIN,166
576,ITE00100554,18000426,TMAX,179
577,ITE00100554,18000426,TMIN,154
578,GM000010962,18000426,PRCP,0
579,EZE00100082,18000426,TMAX,258
580,EZE00100082,18000426,TMIN,158
581,ITE00100554,18000427,TMAX,204
582,ITE00100554,18000427,TMIN,154
583,GM000010962,18000427,PRCP,0
584,EZE00100082,18000427,TMAX,279
585,EZE00100082,18000427,TMIN,160
586,ITE00100554,18000428,TMAX,223
587,ITE00100554,18000428,TMIN,159
588,GM000010962,18000428,PRCP,0
589,EZE00100082,18000428,TMAX,259
590,EZE00100082,18000428,TMIN,180
591,ITE00100554,18000429,TMAX,225
592,ITE00100554,18000429,TMIN,169
593,GM000010962,18000429,PRCP,0
594,EZE00100082,18000429,TMAX,286
595,EZE00100082,18000429,TMIN,166
596,ITE00100554,18000430,TMAX,206
597,ITE00100554,18000430,TMIN,159
598,GM000010962,18000430,PRCP,0
599,EZE00100082,18000430,TMAX,273
600,EZE00100082,18000430,TMIN,147
601,ITE00100554,18000501,TMAX,206
602,ITE00100554,18000501,TMIN,160
603,GM000010962,18000501,PRCP,97
604,EZE00100082,18000501,TMAX,183
605,EZE00100082,18000501,TMIN,127
606,ITE00100554,18000502,TMAX,223
607,ITE00100554,18000502,TMIN,160
608,GM000010962,18000502,PRCP,3
609,EZE00100082,18000502,TMAX,226
610,EZE00100082,18000502,TMIN,139
611,ITE00100554,18000503,TMAX,235
612,ITE00100554,18000503,TMIN,154
613,GM000010962,18000503,PRCP,0
614,EZE00100082,18000503,TMAX,240
615,EZE00100082,18000503,TMIN,164
616,ITE00100554,18000504,TMAX,238
617,ITE00100554,18000504,TMIN,156
618,GM000010962,18000504,PRCP,0
619,EZE00100082,18000504,TMAX,231
620,EZE00100082,18000504,TMIN,152
621,ITE00100554,18000505,TMAX,225
622,ITE00100554,18000505,TMIN,160
623,GM000010962,18000505,PRCP,0
624,EZE00100082,18000505,TMAX,217
625,EZE00100082,18000505,TMIN,160
626,ITE00100554,18000506,TMAX,175
627,ITE00100554,18000506,TMIN,140
628,GM000010962,18000506,PRCP,0
629,EZE00100082,18000506,TMAX,214
630,EZE00100082,18000506,TMIN,136
631,ITE00100554,18000507,TMAX,188
632,ITE00100554,18000507,TMIN,96
633,GM000010962,18000507,PRCP,0
634,EZE00100082,18000507,TMAX,231
635,EZE00100082,18000507,TMIN,116
636,ITE00100554,18000508,TMAX,213
637,ITE00100554,18000508,TMIN,121
638,GM000010962,18000508,PRCP,0
639,EZE00100082,18000508,TMAX,240
640,EZE00100082,18000508,TMIN,130
641,ITE00100554,18000509,TMAX,225
642,ITE00100554,18000509,TMIN,134
643,GM000010962,18000509,PRCP,0
644,EZE00100082,18000509,TMAX,245
645,EZE00100082,18000509,TMIN,151
646,ITE00100554,18000510,TMAX,188
647,ITE00100554,18000510,TMIN,154
648,GM000010962,18000510,PRCP,0
649,EZE00100082,18000510,TMAX,241
650,EZE00100082,18000510,TMIN,149
651,ITE00100554,18000511,TMAX,210
652,ITE00100554,18000511,TMIN,154
653,GM000010962,18000511,PRCP,11
654,EZE00100082,18000511,TMAX,162
655,EZE00100082,18000511,TMIN,103
656,ITE00100554,18000512,TMAX,204
657,ITE00100554,18000512,TMIN,150
658,GM000010962,18000512,PRCP,7
659,EZE00100082,18000512,TMAX,162
660,EZE00100082,18000512,TMIN,100
661,ITE00100554,18000513,TMAX,188
662,ITE00100554,18000513,TMIN,154
663,GM000010962,18000513,PRCP,25
664,EZE00100082,18000513,TMAX,197
665,EZE00100082,18000513,TMIN,122
666,ITE00100554,18000514,TMAX,200
667,ITE00100554,18000514,TMIN,134
668,GM000010962,18000514,PRCP,35
669,EZE00100082,18000514,TMAX,209
670,EZE00100082,18000514,TMIN,125
671,ITE00100554,18000515,TMAX,213
672,ITE00100554,18000515,TMIN,135
673,GM000010962,18000515,PRCP,7
674,EZE00100082,18000515,TMAX,161
675,EZE00100082,18000515,TMIN,116
676,ITE00100554,18000516,TMAX,213
677,ITE00100554,18000516,TMIN,135
678,GM000010962,18000516,PRCP,279
679,EZE00100082,18000516,TMAX,188
680,EZE00100082,18000516,TMIN,129
681,ITE00100554,18000517,TMAX,209
682,ITE00100554,18000517,TMIN,160
683,GM000010962,18000517,PRCP,0
684,EZE00100082,18000517,TMAX,220
685,EZE00100082,18000517,TMIN,124
686,ITE00100554,18000518,TMAX,213
687,ITE00100554,18000518,TMIN,146
688,GM000010962,18000518,PRCP,43
689,EZE00100082,18000518,TMAX,186
690,EZE00100082,18000518,TMIN,119
691,ITE00100554,18000519,TMAX,200
692,ITE00100554,18000519,TMIN,135
693,GM000010962,18000519,PRCP,0
694,EZE00100082,18000519,TMAX,172
695,EZE00100082,18000519,TMIN,105
696,ITE00100554,18000520,TMAX,225
697,ITE00100554,18000520,TMIN,138
698,GM000010962,18000520,PRCP,0
699,EZE00100082,18000520,TMAX,225
700,EZE00100082,18000520,TMIN,115
701,ITE00100554,18000521,TMAX,238
